subjectCode,courseNumber,distDesg,courseTitle
AKKD,130,['YCL3'],Intermediate Akkadian I
AMST,019,[],Commodities as U.S. History
AMST,425,"['YCHU', 'YCWR', 'YENJ']",American Culture and the Rise of the Environment
AMST,241,"['YCHU', 'YCWR', 'YENJ']",Poets and their Papers
AMST,282,"['YCHU', 'YENW']",Black Life and the Human/Body
AMST,245,['YCSO'],The Media and Democracy
AMST,446,['YCHU'],Sculpture and the Human in the 20th Century
AMST,305,"['YCHU', 'YENJ']",The Harlem Renaissance: A 21st Century Remix
AMST,302,"['YCHU', 'YCSO']","Technology, Race and Gender"
AMST,297,['YCHU'],Introduction to Oral History
AMST,331,['YCHU'],"Photographing the City: Urban Pictures, Urban Places"
AMST,308,"['YCHU', 'YENJ']",Literatures of the Plague
AMST,419,"['YCHU', 'YCWR']",Jews and Photography
AMST,413,['YCHU'],Writer/Rioter: Public Writing in the 21st Century
AMST,230,['YCSO'],The Race Beat: Writing About Race in Politics and Policy
GREK,423,"['YCHU', 'YCL5']",Sappho and the Lyric
GREK,435,"['YCHU', 'YCL5']",The Greek Historians
ANTH,309,"['YANL', 'YANS', 'YCSO']",Language and Culture
ANTH,311,['YCSO'],Anthropological Theory and the Post Colonial Encounter
ANTH,401,"['YANS', 'YCSO']",Meaning and Materiality
ANTH,140,"['YCHU', 'YCSO']",The Corporation
ANTH,409,"['YCSO', 'YCWR']",Climate and Society: Perspectives from the Social Sciences and Humanities
ANTH,213,"['YANS', 'YCHU', 'YCSO']",Contemporary Japan and the Ghosts of Modernity
ANTH,316L,['YCSC'],Introduction to Archaeological Laboratory Sciences
ANTH,377,"['YANB', 'YCQR', 'YCSC', 'YCSO']","Observing and Measuring Behavior, Part II: Data Analyses and Reporting"
ANTH,383,"['YANS', 'YCSO']",In Ordinary Fashion
ANTH,272,['YCSO'],African Prehistory
ANTH,061,"['YANB', 'YCSO']",Understanding Human Origins
ANTH,210,"['YANB', 'YCSO']","Birth: Intersections between Biology, Culture, and Society"
ANTH,235,['YCSO'],Introduction to Critical Border Studies
ANTH,275,"['YANA', 'YCSO']","The Green Hell and the Mother Serpent: Amazonian Archaeology, Ethnography, and Politics"
ANTH,403,"['YCHU', 'YCSO']","In, Out, and Back: African Art Collection, Exhibition, and Restitution"
ANTH,497,['YCSO'],Migration and Transnationalism in the Muslim World
AMTH,322,"['YCQR', 'YCSC', 'YMAG', 'YMAS']",Geometric and Topological Methods in Machine Learning
ARBC,136,['YCL3'],Beginning Classical Arabic I
ARBC,173,"['YCHU', 'YCL5']","Tracing the Image of the Arab ""Other"""
ARBC,158,"['YCHU', 'YCL5']",Advanced Classical Arabic I
ARBC,156,"['YCHU', 'YCL5']",Intermediate Classical Arabic I
ARCG,316L,['YCSC'],Introduction to Archaeological Laboratory Sciences
ARCG,272,['YCSO'],African Prehistory
ARCG,275,"['YANA', 'YCSO']","The Green Hell and the Mother Serpent: Amazonian Archaeology, Ethnography, and Politics"
ARCG,406,"['YCHU', 'YCSO']","In, Out, and Back: African Art Collection, Exhibition, and Restitution"
ARCH,305,['YCHU'],"Destruction, Continuation, and Creation –Architecture and Urbanism of Modern Japan"
ARCH,328,"['YCHU', 'YCWR']",Intersections of Architecture and Philosophy
ART,355,['YCHU'],Silkscreen Printing
CENG,377,"['YCQR', 'YCSC']",Water-Energy Nexus
CHEM,101,['YCSC'],Chemistry in the Modern World
CHEM,424,['YCSC'],Foundations of Chemical Biology II: Applications of Chemical Biology to Therapeutics
CHEM,420,['YCSC'],Foundations of Chemical Biology II: Protein Design & Catalysis
CHNS,156,['YCL5'],Advanced Modern Chinese through Film for Heritage Speakers
CHNS,162,['YCL5'],Advanced Modern Chinese V
CLCV,129,['YCHU'],Jesus to Muhammad: Ancient Christianity to the Rise of Islam
CLCV,353,"['YCHU', 'YCWR']",Greek Tragedy and Psychoanalysis
CLCV,260,['YCHU'],Origins of Writing
CLCV,346,['YCHU'],The Greek Historians
CLCV,330,['YCHU'],Ancient Medicine and Disease
CLCV,340,"['PREI', 'YCHU', 'YCWR']",Religions of the Roman Empire
CGSC,435,['YCSO'],The Kinds We Keep: Sorting and Distorting Reality
CGSC,239,"['YCQR', 'YCSO']",Phonetics II: Speech Production and Perception
LITR,253,"['YCHU', 'YXWR']",Tolstoy's <i> War and Peace </i>TR
LITR,101,[],Purposes of College Education
LITR,259,['YCHU'],Concrete Poetry in Brazil & Portugal: Verbivocovisual Poetics in Theory and Practice
LITR,284,"['YCHU', 'YCWR']",Mad Poets
LITR,178,['YCHU'],Classics of the Arabic-Islamic World
LITR,353,"['YCHU', 'YCWR']",Greek Tragedy and Psychoanalysis
LITR,431,['YCHU'],Latin American Languages of Liberation: The Long Sixties
LITR,386,['YCHU'],Fate and Chance in Art and Experience
LITR,383,['YCHU'],The French Stage: History and Performance of French Theater from Molière to Césaire
LITR,447,['YCHU'],I and Thou – Dialogue and Miscommunication in Theory and Literature
LITR,388,['YCHU'],The Education of Princes: Medieval Advice Literature of Rulership and Counsel
LITR,414,['YCHU'],Non-Cynical Social Thought
LITR,129,['YCHU'],Thinking Literature in German Modernism
LITR,125,['YCHU'],The Bible in German-Jewish Modernist Literature
LITR,039,"['YCHU', 'YCWR']",Paris in the 1920s
LITR,099,"['YCHU', 'YCWR']",Film and the Arts
LITR,030,['YCHU'],"Bilingual Imaginaries: Thinking, Writing, and Living across Languages"
LITR,385,['YCHU'],Black Queer Jewish Italy
LITR,184,['YCHU'],Ecocritical Theory and Japanese Literature
LITR,128,['YCHU'],Adapting to the Stage
LITR,254,['YCHU'],Modern Chinese Literature
LITR,390,['YCHU'],Writing (with) the Self
LITR,441,['YCHU'],"Marx, Nietzsche, Freud"
CPSC,464,[],Algorithms and their Societal Implications
CPSC,419,[],Full Stack Web Programming
CPSC,415,['YCHU'],"Law, Security, and Logic"
CPSC,483,['YCQR'],Deep Learning on Graph-Structured Data
CPSC,110,['YCQR'],Python Programming for Humanities and Social Sciences
DRST,005,['YCSO'],Directed Studies: Historical and Political Thought
DUTC,110,['YCL1'],Elementary Dutch I
EPS,326,"['YCQR', 'YCSC']",Introduction to Earth and Planetary Physics
EPS,100,['YCSC'],Natural Disasters
EALL,297,['YCHU'],Global Korean Cinema
EALL,263,['YCHU'],Ecocritical Theory and Japanese Literature
EALL,248,['YCHU'],Modern Chinese Literature
EALL,241,['YCHU'],Chinese and Japanese Christian Literature TR
EAST,220,"['PREI', 'YCHU', 'YCWR']",China from Present to Past
EAST,313,"['YANS', 'YCHU', 'YCSO']",Contemporary Japan and the Ghosts of Modernity
EAST,427,['YCHU'],Chinese Skin Problems
EAST,300,['YCHU'],Global Korean Cinema
EAST,408,['YCSO'],Japanese Politics and Society
EAST,449,['YCHU'],Nanban Art: Japan's Artistic Encounter with Early Modern Europe
EAST,409,['YCHU'],Ecocritical Theory and Japanese Literature
E&EB,262,['YCSC'],The Biology of Sharks and Their Relatives
E&EB,263L,['YCSC'],The Biology of Sharks and Their Relatives Laboratory
E&EB,322,['YCSC'],Evolutionary Genetics
ECON,467,"['YCSO', 'YGLR']",Economic Evolution of the Latin American and Caribbean Countries
ECON,111,"['YCSO', 'YECI']",An Introduction to Macroeconomic Analysis
ECON,451,[],Economics of Blockchains
ECON,432,['YCSO'],Economics of Social Catastrophes: Climate Change and Pandemics
ECON,159,"['YCQR', 'YCSO', 'YEC5', 'YGLR']",Game Theory
ECON,250,[],Econometric Data Science
EDST,162,"['YCQR', 'YCSO', 'YGLR']",Methods in Quantitative Sociology
EDST,400,[],Senior Capstone (Fall)
EDST,238,"['YCSO', 'YCWR']",The Politics of Public Education
EDST,241,['YCSO'],"Disability Studies and Special Education: Science, Policy and Practice"
EDST,330,['YCSO'],Sociology of Education
EGYP,158,['YCL5'],Ancient Egyptian Texts of the First and Second Intermediate Periods
EGYP,401,['YCL5'],Ancient Egyptian Scientific Texts
ENGL,283,"['YCHU', 'YCWR', 'YENJ']",American Culture and the Rise of the Environment
ENGL,372,"['YCHU', 'YCWR', 'YENS']",The Colonial Encounter
ENGL,414,"['YCHU', 'YENW']",Black Life and the Human/Body
ENGL,368,"['YCHU', 'YENS']",The Novel and the Nation: Reading India in Vikram Seth’s <i>A Suitable Boy</i>
ENGL,383,"['YCHU', 'YENS']",What is Criticism For?
ENGL,386,"['YCHU', 'YCWR', 'YENS']",Queer Writing Before Stonewall
ENGL,246,['YCSO'],The Media and Democracy
ENGL,256,"['YCHU', 'YCWR', 'YENJ']",Poets and their Papers
ENGL,228,"['YCHU', 'YENJ']",Counternarratives: Black Historical Fictions
ENGL,200,"['YCHU', 'YCWR', 'YENJ']",Laboring through the Middle Ages
ENGL,499,"['YCHU', 'YENW']",The Iseman Seminar in Poetry
ENGL,382,"['YCHU', 'YCSO', 'YENS']",The Science and Culture of Memory
ENGL,292,"['YCHU', 'YENJ']",Modernities: Past and Present in Fiction since 1789
ENGL,266,"['YCHU', 'YENJ']",Black Literature Since the Millennium
ENGL,212,"['YCHU', 'YENJ']",Interpretations: Emily Dickinson
ENGL,304,"['YCHU', 'YENJ']",The Harlem Renaissance: A 21st Century Remix
ENGL,315,"['YCHU', 'YENJ']",American Romanticism: Emerson to Ashbery
ENGL,033,['YCHU'],"Words, Words, Words: The Structure and History of English Words"
ENGL,218,"['YCHU', 'YCWR', 'YENJ']",Seventeenth-Century English Literature
ENGL,339,['YCHU'],“If the Signs of Power do not Arise”:  Apocalypse in 19th-century African American Literature
ENGL,032,"['YCHU', 'YCWR']",Six Pretty Good Biographers
ENGL,335,"['YCHU', 'YENJ']",Literatures of the Plague
ENGL,415,['YCHU'],Writing (with) the Self
ENVE,377,"['YCQR', 'YCSC']",Water-Energy Nexus
EVST,430,"['YCHU', 'YCWR', 'YENJ']",American Culture and the Rise of the Environment
EVST,212,"['YCSO', 'YCWR']",Democracy and Sustainability
EVST,422,"['YCSO', 'YCWR']",Climate and Society: Perspectives from the Social Sciences and Humanities
EVST,379,"['YANB', 'YCQR', 'YCSC', 'YCSO']","Observing and Measuring Behavior, Part II: Data Analyses and Reporting"
EVST,123,['YCSC'],"You, Your Planet, and A Sustainable Future"
EVST,360,['YCSC'],Forest Dynamics
EP&E,380,['YCSO'],"Bioethics, Politics, and Economics"
EP&E,356,[],Constitutional Law and Business Ethics
EP&E,286,[],"Discrimination in Law, Theory, and Practice"
EP&E,390,"['YCSO', 'YCWR']",Democracy and Sustainability
EP&E,289,['YCSO'],Open Democracy: Reinventing Popular Rule for the 21st Century
EP&E,296,['YCSO'],Advanced Political Theory
EP&E,372,"['YCHU', 'YCWR']",Thucydides
EP&E,375,['YCSO'],Liberalism
ER&M,412,['YCSO'],Native American Mental Health
ER&M,257,['YCWR'],Transnational Approaches to Gender & Sexuality
ER&M,284,"['YCHU', 'YENW']",Black Life and the Human/Body
ER&M,241,"['YCHU', 'YCSO']",The Corporation
ER&M,394,"['YCSO', 'YCWR']",Climate and Society: Perspectives from the Social Sciences and Humanities
ER&M,080,"['YCHU', 'YCSO']",Latinx Activism in the United States
ER&M,309,"['YCHU', 'YCSO']","Traditional Medicine, Science, and the Politics of Healing in the U.S."
ER&M,304,"['YCHU', 'YCSO']",Indigenous Politics Today
ER&M,040,"['YCHU', 'YCSO']",Indigenous Food Sovereignty
ER&M,312,"['YCHU', 'YCSO']","Technology, Race and Gender"
ER&M,447,['YCSO'],Migration and Transnationalism in the Muslim World
ER&M,277,['YCSO'],Introduction to Critical Border Studies
ER&M,363,['YCHU'],Indigenous Thought and Anticolonial Theory
ER&M,383,['YCSO'],Central Americans in the U.S.
ER&M,344,['YCSO'],Informal Cities
ER&M,286,"['YCHU', 'YCSO']",Porvida: Latinx Queer Trans Life
FILM,209,['YCHU'],Classics of German Cinema: From Haunted Screen to Hyperreality
FILM,280,"['YCHU', 'YCSO', 'YENS']",The Science and Culture of Memory
FILM,342,['YCHU'],Global Korean Cinema
FILM,393,['YCHU'],Early Modern Media
FILM,404,['YCHU'],The Tracking Shot
FILM,099,"['YCHU', 'YCWR']",Film and the Arts
FILM,367,['YCHU'],Contemporary Russian Media
F&ES,422,"['YCSO', 'YCWR']",Climate and Society: Perspectives from the Social Sciences and Humanities
FREN,212,['YCHU'],Medieval French Literature and Culture
FREN,244,['YCHU'],The French Stage: History and Performance of French Theater from Molière to Césaire
FREN,270,"['YCHU', 'YCWR']",Mad Poets
FREN,280,"['YCHU', 'YCL5']",The Rise of Sensibility in Early Modern France from Racine to Rousseau
FREN,309,"['YCHU', 'YCWR']",Fictions of Consumer Society
GMAN,329,"['YCHU', 'YCWR']",German Idealism and Religion
GMAN,214,"['YCHU', 'YCWR']",Mad Poets
GMAN,209,['YCHU'],Classics of German Cinema: From Haunted Screen to Hyperreality
GMAN,277,['YCHU'],I and Thou – Dialogue and Miscommunication in Theory and Literature
GMAN,300,['YCHU'],Non-Cynical Social Thought
GMAN,178,"['YCHU', 'YCL5']",Genre and Identity in German Literature
GMAN,391,['YCHU'],The Bible in German-Jewish Modernist Literature
GMAN,278,['YCHU'],Thinking Literature in German Modernism
GMAN,328,['YCHU'],Adapting to the Stage
GMAN,211,['YCHU'],"Marx, Nietzsche, Freud"
GMAN,372,['YCHU'],Writing (with) the Self
GLBL,224,"['YCHU', 'YCWR']",Empires and Imperialism Since 1840
GLBL,394,"['YCSO', 'YCWR']",Climate and Society: Perspectives from the Social Sciences and Humanities
GLBL,299,['YCSO'],Philosophy of Science for the Study of Politics
GLBL,352,['YCSO'],Rebuilding Nations after Conflict
GLBL,356,"['YCSO', 'YGLR']",Evaluation of Education and Health Programs in Africa
GLBL,347,['YCSO'],The State of the State in Development: Politics and Policy Making in Developing Countries
GLBL,313,['YCSO'],The United Nations on the Ground
HLTH,255,['YCSO'],"Policies, Programs, and People-Centered Processes to Reform Global Health"
HEBR,159,['YCL5'],Conversational Hebrew: Israeli Media
HIST,374J,"['YCHU', 'YCWR']",African Systems of Thought
HIST,018,[],Commodities as U.S. History
HIST,212,['YCHU'],The Ancient Economy
HIST,036,"['PREI', 'YCHU', 'YCWR']",Utopia and Dystopia: From Classic Times to the Present in Western Culture
HIST,104J,"['PREI', 'YCHU', 'YCWR']","Climate and Environment in America, 1500-1870"
HIST,111,"['PREI', 'YCHU']","The Revolutionary Transformation of America, 1492-1865"
HIST,120J,"['YCHU', 'YCWR']",Writing Histories of Slavery
HIST,136J,"['YCHU', 'YCWR']",Liberalism and Conservatism in the Modern United States
HIST,233J,"['YCHU', 'YCWR']",The Emergence of Modern Paris
HIST,247,"['YCHU', 'YCWR']",The Making of Modern Ukraine
HIST,249,"['YCHU', 'YCWR']","Making European Culture Jewish: Five Media, 1780-1930"
HIST,265,['YCHU'],Soviet Russia 1917-1991
HIST,321,"['PREI', 'YCHU', 'YCWR']",China from Present to Past
HIST,344,['YCHU'],African Independence: A Cup of Plenty or a Poisoned Chalice?
HIST,159,['YCHU'],Jesus to Muhammad: Ancient Christianity to the Rise of Islam
HIST,260,"['YCHU', 'YXWR']",Tolstoy's <i> War and Peace </i>TR
HIST,135J,"['YCHU', 'YCWR']",The Age of Hamilton and Jefferson
HIST,224J,"['YCHU', 'YCWR']",Empires and Imperialism Since 1840
HIST,020,"['YCHU', 'YCWR']","Jews, Christians, and Muslims in Medieval Spain"
HIST,418,['YCHU'],The History of Money
HIST,341J,"['YCHU', 'YENS']",The Novel and the Nation: Reading India in Vikram Seth’s <i>A Suitable Boy</i>
HIST,353J,"['YCHU', 'YCWR']",The Slavic World Between Christendom East and West
HIST,240,['YCHU'],Sexual Minorities from Plato to the Enlightenment
HIST,108J,['YCHU'],Infrastructure and Ecosystems in Modern US History: Toward a Green New Deal
HIST,263J,"['YCHU', 'YCWR']","Contested Bodies: Histories of Health, Sex and Sport"
HIST,183J,"['YCHU', 'YCWR']","Race, Relationality, and Relationships in 20th Century South Asian America"
HIST,291J,['YCHU'],"Electromagnetism: Physics, Magic, Religion"
HIST,410J,"['YCHU', 'YCWR']","Money and Its Crimes: Forgers, Schemers, and Conmen"
HIST,201J,"['PREI', 'YCHU', 'YCWR']",Religions of the Roman Empire
HIST,273J,"['YCHU', 'YCSO']","Empire, Nation, and Decolonization"
HIST,297,['YCHU'],Introduction to Oral History
HIST,224,"['PREI', 'YCHU']",England's Empire to 1783
HIST,037,"['YCHU', 'YCWR']",History of Indian Ocean Crossings
HIST,007,"['YCHU', 'YCWR']",Science and the Senses
HIST,293J,"['YCHU', 'YCSO']",Ten Eurasian Cities
HSAR,275,['YCHU'],The Body in Indian Art
HSAR,240,['YCHU'],London Art Capital: Black Death to Brexit
HSAR,427,['YCHU'],Chinese Skin Problems
HSAR,407,"['YCHU', 'YCSO']","In, Out, and Back: African Art Collection, Exhibition, and Restitution"
HSAR,223,['YCHU'],"Art Collectives: Protest, Entrepreneurship, and Praxis"
HSAR,449,['YCHU'],Nanban Art: Japan's Artistic Encounter with Early Modern Europe
HSAR,405,['YCHU'],Early Modern Media
HSAR,462,['YCHU'],Sculpture and the Human in the 20th Century
HSAR,224,['YCHU'],"The Venice Biennale, Art Fairs, and Foundations"
HSAR,419,"['YCHU', 'YCWR']",Jews and Photography
HSHM,417,"['YCHU', 'YCWR']",Before the Anthropocene: Global Environment in the Preindustrial World
HSHM,410,['YCHU'],Meanings of Life
HSHM,472,['YCHU'],Early Modern Media
HSHM,446,"['YCHU', 'YCWR']","Contested Bodies: Histories of Health, Sex and Sport"
HSHM,482,['YCHU'],"Electromagnetism: Physics, Magic, Religion"
HSHM,414,['YCHU'],Ancient Medicine and Disease
HSHM,493,"['YCHU', 'YCSO']","Technology, Race and Gender"
HSHM,469,"['YCHU', 'YCSC', 'YCWR']","Biology of Humans through History, Science, and Society"
HSHM,007,"['YCHU', 'YCWR']",Science and the Senses
HUMS,129,['YCHU'],Jesus to Muhammad: Ancient Christianity to the Rise of Islam
HUMS,255,"['YCHU', 'YXWR']",Tolstoy's <i> War and Peace </i>TR
HUMS,115,['YCHU'],Purposes of College Education
HUMS,237,"['YCHU', 'YENJ']",Modernities: Past and Present in Fiction since 1789
HUMS,060,"['YCHU', 'YCWR']",Novel Novels
HUMS,245,"['YCHU', 'YCWR', 'YENJ']",Poets and their Papers
HUMS,274,['YCHU'],The Education of Princes: Medieval Advice Literature of Rulership and Counsel
HUMS,233,['YCHU'],Classics of the Arabic-Islamic World
HUMS,244,['YCHU'],"Love, Marriage, Family: A Psychological Study through the Arts"
HUMS,358,['YCHU'],Modernist Paris and Moscow
HUMS,229,['YCHU'],Latin American Languages of Liberation: The Long Sixties
HUMS,211,['YCHU'],Fate and Chance in Art and Experience
HUMS,356,"['YCHU', 'YENJ']",Interpretations: Emily Dickinson
HUMS,248,['YCHU'],I and Thou – Dialogue and Miscommunication in Theory and Literature
HUMS,276,['YCHU'],Non-Cynical Social Thought
HUMS,261,['YCHU'],The Making of a Political Novel: Acts of Censorship and the Novel
HUMS,246,['YCHU'],Early Modern Media
HUMS,375,"['YCHU', 'YCWR']",Greek Tragedy and Psychoanalysis
HUMS,263,"['YCHU', 'YCWR']",Thucydides
HUMS,199,"['YCHU', 'YENJ']",American Romanticism: Emerson to Ashbery
HUMS,195,['YCHU'],Thinking Literature in German Modernism
HUMS,391,['YCHU'],The Bible in German-Jewish Modernist Literature
HUMS,284,"['YCHU', 'YCWR']",The Tale of Genji
HUMS,031,['YCHU'],"Bilingual Imaginaries: Thinking, Writing, and Living across Languages"
HUMS,022,"['YCHU', 'YCWR']",Six Pretty Good Biographers
HUMS,023,"['YCHU', 'YCWR']",Six Pretty Good Visions
HUMS,275,"['YCHU', 'YENJ']",Literatures of the Plague
HUMS,021,"['YCHU', 'YCWR']",Six Pretty Good Heroes
HUMS,331,['YCHU'],Adapting to the Stage
HUMS,387,['YCHU'],Introduction to Digital Humanities I: Architectures of Knowledge
